text,language,label,source
"ICU में भर्ती हैं दो लोग अभी, हालत गंभीर बता रहे हैं",hi,1,synthetic
"सरकार ने अलर्ट जारी किया, महामारी की स्थिति बिगड़ सकती है",hi,1,synthetic
"टीका लगवा लो जल्दी, कोरोना का नया वेरिएंट आ गया है",hi,1,synthetic
"हॉस्पिटल में लाइन लगी हुई है, बुखार के मरीज़ बहुत हैं",hi,1,synthetic
"मेरी माँ को डेंगू हो गया, प्लेटलेट्स बहुत कम हो गए हैं",hi,1,synthetic
खांसी और बुखार से पीड़ित लोगों की संख्या बढ़ती जा रही है,hi,1,synthetic
"इलाके में मच्छरों से डेंगू फैल रहा है, fumigation कराओ",hi,1,synthetic
वायरल बुखार से 5 लोगों की मौत हो चुकी है इस हफ्ते,hi,1,synthetic
बच्चों में फ्लू के मामले तेज़ी से बढ़ रहे हैं,hi,1,synthetic
"कोविड टेस्ट पॉजिटिव आया, अब घर पर ही इलाज कर रहे हैं",hi,1,synthetic
निमोनिया के कारण अस्पताल में भर्ती कराना पड़ा,hi,1,synthetic
महामारी के डर से लोग बाहर नहीं निकल रहे हैं,hi,1,synthetic
डेंगू का इलाज समय पर नहीं मिला तो खतरनाक हो सकता है,hi,1,synthetic
ट्रैवल हिस्ट्री वाले लोगों से क्वारंटीन में रहने की अपील,hi,1,synthetic
"स्कूल में बच्चों को बुखार हो रहा है, लगता है फ्लू है",hi,1,synthetic
"शहर में हॉस्पिटल भर गए हैं, बेड कम पड़ रहे हैं",hi,1,synthetic
मेरे ऑफिस के 4 लोग कोरोना पॉजिटिव पाए गए,hi,1,synthetic
"संक्रमण फैलने की गति बहुत तेज़ है, सावधानी बरतें",hi,1,synthetic
"डॉक्टर ने कहा एहतियात बरतो, ये वायरस फैल रहा है",hi,1,synthetic
इस बार डेंगू पिछले साल से कहीं ज़्यादा खतरनाक है,hi,1,synthetic
"आज मैच बहुत अच्छा था, भारत ने जीत लिया",hi,0,synthetic
"दिल्ली में ट्रैफिक बहुत खराब है, घंटो लग जाते हैं",hi,0,synthetic
नई दिल्ली का मौसम आज बहुत अच्छा है,hi,0,synthetic
"बिरयानी खाने का मन कर रहा है, कहाँ जाऊँ",hi,0,synthetic
कॉलेज की परीक्षा कब से शुरू हो रही है कोई पता?,hi,0,synthetic
"ईद की तैयारी शुरू, नई जामा कौन सी खरीदूँ",hi,0,synthetic
"आज बारिश हो गई, गलियों में पानी भर गया",hi,0,synthetic
अमेज़न पर बहुत अच्छी डील मिली है,hi,0,synthetic
"फिल्म बहुत बोरिंग थी, पैसे बर्बाद",hi,0,synthetic
"शॉपिंग मॉल जाना है कल, सब कुछ खत्म हो गया",hi,0,synthetic
क्रिकेट में विराट का शतक देखा? शानदार था,hi,0,synthetic
मुंबई की ट्रेन में जाना हमेशा मुश्किल रहता है,hi,0,synthetic
"नया फ़ोन खरीदा, कैमरा बहुत अच्छा है",hi,0,synthetic
"स्कूल में बच्चों का रिज़ल्ट आ गया, अच्छे नंबर",hi,0,synthetic
बाइक चलाते हुए बारिश में भीग गया,hi,0,synthetic
"पेट्रोल के दाम फिर बढ़ गए, सब परेशान हैं",hi,0,synthetic
"रिश्तेदार घर आ रहे हैं, सफ़ाई करनी पड़ेगी",hi,0,synthetic
"आज ऑफिस से जल्दी निकल लूँगा, बहुत थकान है",hi,0,synthetic
"चाय पीकर बैठे हैं, मौसम बहुत सुहाना",hi,0,synthetic
"गाना सुन रहा हूँ, बहुत अच्छा लग रहा है",hi,0,synthetic
"नया प्रोजेक्ट मिला है, काम शुरू करना है",hi,0,synthetic
फेसबुक पर बहुत झगड़ा हो रहा है,hi,0,synthetic
"बाज़ार गया था, सब्ज़ियों के दाम आसमान पर",hi,0,synthetic
"कैफ़े में कॉफ़ी पी, बहुत अच्छा लगा",hi,0,synthetic
"ट्रेन की टिकट नहीं मिल रही, रेलवे वेबसाइट क्रैश",hi,0,synthetic
"नया शर्ट खरीदा, बहुत पसंद आया",hi,0,synthetic
"दोस्तों के साथ डिनर पर गए, बहुत मज़ा आया",hi,0,synthetic
"इंटरव्यू कल है, तैयारी करनी है",hi,0,synthetic
"पड़ोसी ने नया कार खरीदा, बहुत शानदार",hi,0,synthetic
"होली की रंगोली बनानी है, रंग लाने हैं",hi,0,synthetic
حمى منذ ثلاثة أيام لا تنخفض، سأذهب للمستشفى,ar,1,synthetic
انتشر الدنجو في حينا، الجميع يجب أن يحذر,ar,1,synthetic
المستشفى ممتلئ بالمرضى، لا توجد أسرّة,ar,1,synthetic
سعال وحرارة وصعوبة في التنفس منذ يومين,ar,1,synthetic
حالات كورونا تزداد، يجب ارتداء الكمامات,ar,1,synthetic
طفلي أصيب بالحمى وظهور طفح جلدي، ربما دنجو,ar,1,synthetic
الجدري ينتشر في المنطقة، يجب إغلاق المدارس,ar,1,synthetic
العائلة بأكملها مريضة، الجميع يعاني من إنفلونزا,ar,1,synthetic
الطبيب قال لازم نعمل فحص، يمكن فيروس,ar,1,synthetic
الكوليرا انتشرت في مدينتنا بسبب تلوث المياه,ar,1,synthetic
شخصان في العناية المركزة، حالتهما حرجة,ar,1,synthetic
أصدرت الحكومة إنذار وبائي، الوضع خطير,ar,1,synthetic
تطعيمات كورونا متاحة مجاناً، سارعوا للتطعيم,ar,1,synthetic
طابور طويل أمام المستشفى، مرضى الحمى كثيرون,ar,1,synthetic
أمي أصيبت بالدنجو، انخفض عدد الصفائح الدموية,ar,1,synthetic
الحمى النازلة تزداد انتشاراً في المدينة,ar,1,synthetic
البعوض ينقل الدنجو، يجب رش المبيدات,ar,1,synthetic
خمسة أشخاص توفوا بسبب الحمى الفيروسية هذا الأسبوع,ar,1,synthetic
حالات الأنفلونزا بين الأطفال تتزايد بسرعة,ar,1,synthetic
نتيجة كورونا إيجابية، أتعالج في المنزل الآن,ar,1,synthetic
دخلت المستشفى بسبب الالتهاب الرئوي,ar,1,synthetic
الناس يخافون من الوباء ولا يخرجون من بيوتهم,ar,1,synthetic
إذا لم يعالج الدنجو في الوقت المناسب يكون خطراً,ar,1,synthetic
المسافرون يجب أن يبقوا في الحجر الصحي,ar,1,synthetic
أطفال المدرسة مصابون بالحمى، ربما إنفلونزا,ar,1,synthetic
المستشفيات في المدينة ممتلئة تماماً,ar,1,synthetic
أربعة زملاء في العمل إصابتهم كورونا إيجابية,ar,1,synthetic
معدل انتقال العدوى سريع جداً، احذروا,ar,1,synthetic
الطبيب نصح بالحذر، الفيروس ينتشر بسرعة,ar,1,synthetic
الدنجو هذا العام أخطر بكثير من العام الماضي,ar,1,synthetic
المباراة اليوم كانت ممتازة، فاز الفريق الوطني,ar,0,synthetic
الزحام في الشوارع سيء جداً، ساعات ننتظر,ar,0,synthetic
الجو في القاهرة جميل اليوم,ar,0,synthetic
أريد أن آكل كشري، أين أذهب؟,ar,0,synthetic
متى تبدأ الامتحانات في الجامعة؟,ar,0,synthetic
بدأت الاستعدادات لعيد الأضحى في المنزل,ar,0,synthetic
نزلت أمطار غزيرة اليوم، الشوارع غرقت,ar,0,synthetic
وجدت خصم رائع على أمازون,ar,0,synthetic
الفيلم كان مملًا، إضاعة وقت,ar,0,synthetic
سأذهب إلى المول غداً للتسوق,ar,0,synthetic
شاهدت شوط فيرات كوهلي الرائع,ar,0,synthetic
ركوب المترو في دبي دائماً مزدحم,ar,0,synthetic
اشتريت هاتف جديد، كاميرته ممتازة,ar,0,synthetic
نتائج الأطفال في المدرسة جاءت جيدة,ar,0,synthetic
بللت بالمطر وأنا أقود الدراجة,ar,0,synthetic
أسعار البنزين ارتفعت مجدداً,ar,0,synthetic
الأقارب قادمون للزيارة، يجب تنظيف البيت,ar,0,synthetic
سأغادر العمل مبكراً اليوم، متعب جداً,ar,0,synthetic
أشرب الشاي وأستمتع بالجو الجميل,ar,0,synthetic
أستمع إلى أغنية جديدة، أعجبتني كثيراً,ar,0,synthetic
حصلت على مشروع جديد، يجب أن أبدأ العمل,ar,0,synthetic
نقاش حاد على فيسبوك اليوم,ar,0,synthetic
ذهبت للسوق، أسعار الخضروات مرتفعة جداً,ar,0,synthetic
شربت قهوة في المقهى، كانت لذيذة,ar,0,synthetic
لم أجد تذكرة القطار، الموقع لا يعمل,ar,0,synthetic
اشتريت قميصاً جديداً، يعجبني كثيراً,ar,0,synthetic
تناولت العشاء مع الأصدقاء، استمتعنا كثيراً,ar,0,synthetic
المقابلة غداً، يجب أن أستعد,ar,0,synthetic
الجار اشترى سيارة جديدة، جميلة جداً,ar,0,synthetic
سأرسم لوحة جميلة للأعياد,ar,0,synthetic
"Demam sudah 3 hari tidak turun, harus ke rumah sakit nih",id,1,synthetic
"Dengue merambah di kelurahan kami, hati-hati semua",id,1,synthetic
"Rumah sakit penuh, pasien demam berjubel-jubel",id,1,synthetic
"Batuk pilek sudah seminggu, sekarang sesak napas",id,1,synthetic
"Kasus COVID mulai naik lagi, jangan lupa pakai masker",id,1,synthetic
"Anak saya demam ditambah bintik merah, bisa jadi dengue",id,1,synthetic
"Campak menyebar di sekolah, sebaiknya liburkan dulu",id,1,synthetic
"Seluruh keluarga sakit flu, semua demam batuk",id,1,synthetic
"Dokter bilang harus tes dulu, mungkin kena virus",id,1,synthetic
"Diare melanda kampung kami, airnya kena pencemaran",id,1,synthetic
"Dua orang di ICU, kondisinya kritis",id,1,synthetic
"Pemerintah mengeluarkan status wabah, waspada",id,1,synthetic
"Vaksinasi gratis di puskesmas, buruan datang",id,1,synthetic
"Antrean panjang di rumah sakit, banyak pasien demam",id,1,synthetic
"Ibu saya kena dengue, trombositnya drop drastis",id,1,synthetic
"Demam berdarah makin merebak, jangan lupa 3M",id,1,synthetic
"Nyamuk Aedes aegypti bawa dengue, fogging harus rutin",id,1,synthetic
Lima orang meninggal karena demam virus minggu ini,id,1,synthetic
Kasus flu pada anak meningkat tajam,id,1,synthetic
"Tes COVID saya positif, sekarang isolasi mandiri",id,1,synthetic
Saya masuk rumah sakit karena pneumonia,id,1,synthetic
"Warga takut wabah, jarang keluar rumah",id,1,synthetic
Dengue kalau tidak ditangani cepat bisa fatal,id,1,synthetic
Penumpang dari luar kota diminta isolasi mandiri,id,1,synthetic
"Murid-murid sekolah banyak yang demam, diduga flu",id,1,synthetic
RS di kota ini hampir penuh semua,id,1,synthetic
Empat rekan kerja saya positif COVID,id,1,synthetic
"Tingkat penularan sangat cepat, harus hati-hati",id,1,synthetic
Dokter menyarankan jaga jarak dan pakai masker,id,1,synthetic
Dengue tahun ini lebih berbahaya dari tahun lalu,id,1,synthetic
"Pertandingan tadi seru banget, kita menang",id,0,synthetic
"Macet parah di jalur Sudirman, padat sekali",id,0,synthetic
Cuaca hari ini enak banget di Jakarta,id,0,synthetic
"Lapar, pengen makan nasi goreng",id,0,synthetic
Kapan ujian semester dimulai ya?,id,0,synthetic
Persiapan Lebaran sudah mulai nih,id,0,synthetic
"Hujan deras tadi siang, jalanan banjir",id,0,synthetic
Ada diskon besar di Tokopedia hari ini,id,0,synthetic
"Filmnya membosankan, buang-buang duit",id,0,synthetic
"Mau ke mall besok, butuh beli baju baru",id,0,synthetic
"Tadi lihat inning cricket, keren banget",id,0,synthetic
KRL dari Bogor selalu penuh sesak,id,0,synthetic
"Beli HP baru, kameranya bagus",id,0,synthetic
"Anak saya dapet ranking di sekolah, bangga",id,0,synthetic
"Kehujanan naik motor, basah kuyup",id,0,synthetic
"Harga bensin naik lagi, dompet menjerit",id,0,synthetic
"Sepupu datang lebaran, rumah harus rapi",id,0,synthetic
"Pulang kantor cepat hari ini, lelah banget",id,0,synthetic
"Ngopi di warteg, enak tenan",id,0,synthetic
"Dengerin lagu baru, mantap banget suaranya",id,0,synthetic
"Dapat proyek baru di kantor, semangat",id,0,synthetic
Debat panas di grup WhatsApp hari ini,id,0,synthetic
"Ke pasar tadi, harga cabai naik drastis",id,0,synthetic
"Ngopi di kafe favorit, nyaman banget",id,0,synthetic
"Tiket kereta sold out, gagal mudik",id,0,synthetic
"Beli kaos baru di toko online, pas banget",id,0,synthetic
"Makan di restoran sama teman-teman, happy",id,0,synthetic
"Besok ada interview kerja, harus siap",id,0,synthetic
"Tetangga beli mobil baru, keren banget",id,0,synthetic
"Udara sore ini sejuk, enak jalan-jalan",id,0,synthetic
"Fébrile depuis 3 jours, je dois aller à l'hôpital",fr,1,synthetic
"La dengue se propage dans notre quartier, faites attention",fr,1,synthetic
"L'hôpital est plein, impossible de trouver un lit",fr,1,synthetic
"Toux et fièvre depuis une semaine, difficultés respiratoires",fr,1,synthetic
"Les cas de COVID remontent, portez vos masques",fr,1,synthetic
"Mon enfant a de la fièvre et des éruptions cutanées, peut-être la dengue",fr,1,synthetic
"La rougeole se propage à l'école, il faudrait fermer",fr,1,synthetic
"Toute la famille est malade, tout le monde a la grippe",fr,1,synthetic
"Le médecin dit de faire un test, possiblement un virus",fr,1,synthetic
"Une épidémie de choléra frappe notre ville, l'eau est contaminée",fr,1,synthetic
"Deux patients en réanimation, état critique",fr,1,synthetic
Le gouvernement déclare l'alerte épidémique,fr,1,synthetic
"Vaccination gratuite au centre de santé, dépêchez-vous",fr,1,synthetic
"File d'attente interminable à l'hôpital, trop de malades",fr,1,synthetic
"Ma mère a la dengue, ses plaquettes ont chuté",fr,1,synthetic
La fièvre hémorragique gagne du terrain,fr,1,synthetic
"Les moustiques transmettent la dengue, il faut pulvériser",fr,1,synthetic
Cinq personnes sont mortes de fièvre virale cette semaine,fr,1,synthetic
Les cas de grippe chez les enfants augmentent vite,fr,1,synthetic
"Mon test COVID est positif, je suis en isolement",fr,1,synthetic
"Hospitalisé pour pneumonie, c'est dur",fr,1,synthetic
Les gens ont peur de l'épidémie et restent chez eux,fr,1,synthetic
La dengue non traitée peut être mortelle,fr,1,synthetic
Les voyageurs doivent se mettre en quarantaine,fr,1,synthetic
"Des élèves ont de la fièvre à l'école, probablement la grippe",fr,1,synthetic
Les hôpitaux de la ville sont saturés,fr,1,synthetic
Quatre collègues testés positifs au COVID,fr,1,synthetic
"Le taux de transmission est très élevé, soyez prudents",fr,1,synthetic
"Le médecin recommande la prudence, le virus circule",fr,1,synthetic
La dengue est plus dangereuse cette année,fr,1,synthetic
"Le match était incroyable, quelle victoire!",fr,0,synthetic
Les embouteillages sont horribles aujourd'hui,fr,0,synthetic
Il fait magnifique à Paris aujourd'hui,fr,0,synthetic
J'ai envie de manger un bon croissant,fr,0,synthetic
Quand commencent les examens à la fac?,fr,0,synthetic
Préparations pour les fêtes de fin d'année,fr,0,synthetic
"Il pleut des cordes, les rues sont inondées",fr,0,synthetic
Super promo sur Amazon aujourd'hui,fr,0,synthetic
"Le film était nul, deux heures perdues",fr,0,synthetic
Je vais au centre commercial demain,fr,0,synthetic
Le cricket? C'est pas vraiment notre truc en France,fr,0,synthetic
Le métro est toujours bondé aux heures de pointe,fr,0,synthetic
"J'ai acheté un nouveau téléphone, super appareil photo",fr,0,synthetic
Les notes de mon fils sont excellentes ce trimestre,fr,0,synthetic
"Pris dans un orage en vélo, trempé",fr,0,synthetic
Le prix de l'essence a encore augmenté,fr,0,synthetic
"La famille vient pour les fêtes, il faut nettoyer",fr,0,synthetic
"Je rentre tôt du bureau, je suis crevé",fr,0,synthetic
"Un café en terrasse, c'est le paradis",fr,0,synthetic
"J'écoute un nouveau groupe, c'est vraiment bien",fr,0,synthetic
"Nouveau projet au travail, ça motive",fr,0,synthetic
Des débats enflammés sur les réseaux sociaux,fr,0,synthetic
Les prix au marché ont explosé,fr,0,synthetic
"Un thé dans mon café préféré, pure détente",fr,0,synthetic
"Pas de billet de train disponible, tout est complet",fr,0,synthetic
"Nouvelle chemise achetée, elle me va très bien",fr,0,synthetic
"Dîner avec des amis, soirée parfaite",fr,0,synthetic
"Entretien d'embauche demain, il faut se préparer",fr,0,synthetic
"Le voisin a une nouvelle voiture, magnifique",fr,0,synthetic
"Promenade dans le parc, l'air est frais",fr,0,synthetic
"Llevo tres días con fiebre que no baja, voy al hospital",es,1,synthetic
"El dengue se está extendiendo en nuestro barrio, cuidado",es,1,synthetic
"El hospital está lleno, no hay camas disponibles",es,1,synthetic
"Tos y fiebre desde hace una semana, ahora me cuesta respirar",es,1,synthetic
"Los casos de COVID están subiendo de nuevo, usen mascarilla",es,1,synthetic
"Mi hijo tiene fiebre y sarpullido, podría ser dengue",es,1,synthetic
"El sarampión se propaga en la escuela, deberían cerrarla",es,1,synthetic
Toda la familia está enferma de gripe,es,1,synthetic
"El doctor dijo que haga pruebas, puede ser un virus",es,1,synthetic
Una epidemia de cólera en nuestra ciudad por el agua,es,1,synthetic
Dos pacientes en la UCI en estado crítico,es,1,synthetic
El gobierno declaró alerta epidémica,es,1,synthetic
Vacunación gratuita en el centro de salud,es,1,synthetic
"Fila larguísima en el hospital, muchos pacientes con fiebre",es,1,synthetic
"Mi madre tiene dengue, las plaquetas bajaron mucho",es,1,synthetic
La fiebre hemorrágica avanza sin control,es,1,synthetic
"Los mosquitos transmiten dengue, hay que fumigar",es,1,synthetic
Cinco personas murieron de fiebre viral esta semana,es,1,synthetic
Los casos de gripe en niños aumentan rápidamente,es,1,synthetic
"Mi prueba de COVID fue positiva, estoy en cuarentena",es,1,synthetic
"Hospitalizado por neumonía, es muy difícil",es,1,synthetic
La gente teme la epidemia y no sale de casa,es,1,synthetic
El dengue sin tratamiento puede ser mortal,es,1,synthetic
Los viajeros deben ponerse en cuarentena,es,1,synthetic
"Alumnos con fiebre en la escuela, probablemente gripe",es,1,synthetic
Los hospitales de la ciudad están saturados,es,1,synthetic
Cuatro compañeros de trabajo dieron positivo en COVID,es,1,synthetic
"La tasa de transmisión es muy alta, tengan cuidado",es,1,synthetic
El médico recomienda distancia y mascarilla,es,1,synthetic
El dengue este año es más peligroso que el anterior,es,1,synthetic
"El partido estuvo increíble, ganamos!",es,0,synthetic
El tráfico está fatal hoy en la ciudad,es,0,synthetic
Hace un día hermoso en Madrid,es,0,synthetic
Tengo ganas de comer tapas,es,0,synthetic
¿Cuándo empiezan los exámenes en la universidad?,es,0,synthetic
Empezaron los preparativos para Navidad,es,0,synthetic
"Llovió mucho hoy, las calles se inundaron",es,0,synthetic
Hay una buena oferta en Amazon hoy,es,0,synthetic
"La película fue aburrida, pérdida de tiempo",es,0,synthetic
Voy al centro comercial mañana,es,0,synthetic
El partido de cricket no es tan popular aquí,es,0,synthetic
El metro siempre está lleno a esta hora,es,0,synthetic
"Compré un teléfono nuevo, la cámara es genial",es,0,synthetic
Las notas de mi hija fueron excelentes,es,0,synthetic
"Me pilló la lluvia en bicicleta, empapado",es,0,synthetic
El precio de la gasolina subió otra vez,es,0,synthetic
"Viene la familia para las fiestas, hay que limpiar",es,0,synthetic
"Salgo temprano del trabajo, estoy agotado",es,0,synthetic
"Un café en la terraza, qué placer",es,0,synthetic
"Escuchando una canción nueva, me encanta",es,0,synthetic
"Nuevo proyecto en el trabajo, con muchas ganas",es,0,synthetic
Discusión acalorada en el grupo de WhatsApp,es,0,synthetic
Los precios en el mercado están por las nubes,es,0,synthetic
"Un té en mi cafetería favorita, relax total",es,0,synthetic
"No hay billetes de tren, todo vendido",es,0,synthetic
"Compré una camisa nueva, me queda genial",es,0,synthetic
"Cena con amigos, noche perfecta",es,0,synthetic
"Entrevista de trabajo mañana, hay que prepararse",es,0,synthetic
"El vecino compró un coche nuevo, precioso",es,0,synthetic
"Paseo por el parque, el aire es fresco",es,0,synthetic
"Estou com febre há três dias que não baixa, vou ao hospital",pt,1,synthetic
"A dengue está se espalhando no nosso bairro, cuidado",pt,1,synthetic
"O hospital está lotado, não tem leito disponível",pt,1,synthetic
"Tosse e febre há uma semana, agora falta de ar",pt,1,synthetic
"Os casos de COVID estão subindo de novo, usem máscara",pt,1,synthetic
"Meu filho está com febre e manchas vermelhas, pode ser dengue",pt,1,synthetic
"O sarampo está se espalhando na escola, deveriam fechar",pt,1,synthetic
Toda a família está doente com gripe,pt,1,synthetic
"O médico disse para fazer exames, pode ser vírus",pt,1,synthetic
Uma epidemia de cólera na nossa cidade pela água contaminada,pt,1,synthetic
Dois pacientes na UTI em estado grave,pt,1,synthetic
O governo declarou alerta de epidemia,pt,1,synthetic
"Vacinação gratuita no posto de saúde, corram",pt,1,synthetic
"Fila imensa no hospital, muitos pacientes com febre",pt,1,synthetic
"Minha mãe pegou dengue, as plaquetas caíram muito",pt,1,synthetic
A febre hemorrágica avança sem controle,pt,1,synthetic
"Os mosquitos transmitem dengue, precisa fumigar",pt,1,synthetic
Cinco pessoas morreram de febre viral esta semana,pt,1,synthetic
Os casos de gripe em crianças aumentam rápido,pt,1,synthetic
"Meu teste de COVID deu positivo, estou em isolamento",pt,1,synthetic
"Hospitalizado por pneumonia, é muito difícil",pt,1,synthetic
As pessoas temem a epidemia e não saem de casa,pt,1,synthetic
A dengue sem tratamento pode ser mortal,pt,1,synthetic
Viajantes devem ficar em quarentena,pt,1,synthetic
"Alunos com febre na escola, provavelmente gripe",pt,1,synthetic
Os hospitais da cidade estão saturados,pt,1,synthetic
Quatro colegas de trabalho testaram positivo para COVID,pt,1,synthetic
"A taxa de transmissão está muito alta, cuidado",pt,1,synthetic
O médico recomenda distanciamento e máscara,pt,1,synthetic
A dengue este ano é mais perigosa que a do ano passado,pt,1,synthetic
"O jogo foi incrível, ganhamos!",pt,0,synthetic
O trânsito está péssimo hoje,pt,0,synthetic
Está um dia lindo em São Paulo,pt,0,synthetic
"Estou com fome, quero comer feijoada",pt,0,synthetic
Quando começam as provas na faculdade?,pt,0,synthetic
Começaram os preparativos para o Natal,pt,0,synthetic
"Choveu muito hoje, as ruas alagaram",pt,0,synthetic
Tem promoção boa no Mercado Livre,pt,0,synthetic
"O filme foi chato, perda de tempo",pt,0,synthetic
Vou ao shopping amanhã,pt,0,synthetic
Assistir cricket não é muito comum por aqui,pt,0,synthetic
O metrô está sempre lotado no horário de pico,pt,0,synthetic
"Comprei um celular novo, a câmera é ótima",pt,0,synthetic
As notas do meu filho foram excelentes,pt,0,synthetic
"Peguei chuva de bicicleta, fiquei encharcado",pt,0,synthetic
O preço da gasolina subiu de novo,pt,0,synthetic
"A família vem visitar nas festas, preciso limpar a casa",pt,0,synthetic
"Saio cedo do trabalho, estou exausto",pt,0,synthetic
"Um café na esquina, que prazer",pt,0,synthetic
"Ouvindo uma música nova, muito boa",pt,0,synthetic
"Novo projeto no trabalho, estou animado",pt,0,synthetic
Discussão acalorada no grupo de WhatsApp,pt,0,synthetic
Os preços no mercado estão nas alturas,pt,0,synthetic
"Um chá no meu café favorito, puro relaxamento",pt,0,synthetic
"Não tem passagem de trem, tudo esgotado",pt,0,synthetic
"Comprei uma camisa nova, ficou ótima",pt,0,synthetic
"Jantar com amigos, noite perfeita",pt,0,synthetic
"Entrevista de emprego amanhã, preciso me preparar",pt,0,synthetic
"O vizinho comprou um carro novo, lindo",pt,0,synthetic
"Passeio no parque, o ar está fresquinho",pt,0,synthetic
تین دن سے بخار نہیں ٹھک رہا، ہسپتال جانا پڑے گا,ur,1,synthetic
ہمارے محلے میں ڈینگی پھیل گیا ہے، سب احتیاط کریں,ur,1,synthetic
ہسپتال مریضوں سے بھرا ہوا ہے، بستر نہیں مل رہے,ur,1,synthetic
کھانسی اور بخار ایک ہفتے سے، اب سانس لینے میں دشواری,ur,1,synthetic
کورونا کے کیسز پھر بڑھنے لگے ہیں، ماسک پہنیں,ur,1,synthetic
بچے کو بخار اور دھبے ہیں، شاید ڈینگی ہو,ur,1,synthetic
چیچک پھیل رہا ہے، اسکول بند کر دیں,ur,1,synthetic
پوری فیملی بیمار ہے، سب کو زکام اور بخار,ur,1,synthetic
ڈاکٹر نے کہا ٹیسٹ کروائیں، شاید وائرس ہو,ur,1,synthetic
ہمارے شہر میں ہیضہ پھیل گیا، پانی آلودہ ہے,ur,1,synthetic
دو مریض آئی سی یو میں، حالت نازک,ur,1,synthetic
حکومت نے وبائی الرٹ جاری کیا,ur,1,synthetic
ویکسین مفت میں دستیاب ہے، جلدی آئیں,ur,1,synthetic
ہسپتال میں طویل قطار، بخار کے مریض بہت ہیں,ur,1,synthetic
میری والدہ کو ڈینگی ہو گیا، پلیٹلیٹس گر گئے,ur,1,synthetic
وائرل بخار کے باعث پانچ افراد کی موت ہو چکی,ur,1,synthetic
بچوں میں فلو کے کیسز تیزی سے بڑھ رہے ہیں,ur,1,synthetic
کووڈ ٹیسٹ پازیٹو آیا، آئسولیشن میں ہوں,ur,1,synthetic
نمونیا کی وجہ سے ہسپتال میں داخل,ur,1,synthetic
لوگ وبا سے ڈر کر گھر سے نہیں نکل رہے,ur,1,synthetic
ڈینگی کا علاج وقت پر نہ ہو تو خطرناک ہو سکتا ہے,ur,1,synthetic
مسافروں کو قرنطینے میں رہنا چاہیے,ur,1,synthetic
اسکول کے بچوں کو بخار، شاید فلو ہو,ur,1,synthetic
شہر کے ہسپتال بھر گئے ہیں,ur,1,synthetic
چار ساتھیوں کا کووڈ ٹیسٹ پازیٹو آیا,ur,1,synthetic
انفیکشن کی شرح بہت تیز ہے، احتیاط کریں,ur,1,synthetic
ڈاکٹر نے احتیاط برتنے کی سفارش کی,ur,1,synthetic
ڈینگی اس سال پچھلے سال سے زیادہ خطرناک ہے,ur,1,synthetic
آج کا میچ بہت اچھا تھا، ہم جیت گئے,ur,0,synthetic
ٹریفک بہت برا ہے، گھنٹوں انتظار,ur,0,synthetic
آج موسم بہت اچھا ہے، باہر جا کر واک کروں گا,ur,0,synthetic
بھوک لگی ہے، بریانی کھانا ہے,ur,0,synthetic
یونیورسٹی کی امتحان کب سے شروع ہو رہی ہے؟,ur,0,synthetic
عید کی تیاریاں شروع ہو گئی ہیں,ur,0,synthetic
آج بارش ہوئی، گلیوں میں پانی بھر گیا,ur,0,synthetic
آن لائن بہت اچھی ڈسکاؤنٹ مل رہی ہے,ur,0,synthetic
فلم بہت بورنگ تھی، لیکن دوستوں کے ساتھ وقت اچھا گزرا,ur,0,synthetic
کل مال جاؤں گا، کپڑے خریدنے ہیں,ur,0,synthetic
کرکٹ میں شاندار اننگز دیکھی,ur,0,synthetic
مٹرو میں ہمیشہ بھیڈ ہوتی ہے,ur,0,synthetic
نئا فون خریدا، کیمرہ بہت اچھا ہے,ur,0,synthetic
بچوں کے نتیجے اچھے آئے,ur,0,synthetic
بارش میں موٹر سائیکل چلاتے ہوئے بھگ گیا,ur,0,synthetic
پیٹرول کی قیمتیں پھر بڑھ گئیں,ur,0,synthetic
رشتہ دار آ رہے ہیں، گھر صاف کرنا ہوگا,ur,0,synthetic
آج دفتر سے جلدی چلا آؤں گا، تھکاوٹ بہت,ur,0,synthetic
چائے پی رہا ہوں، موسم بہت اچھا,ur,0,synthetic
نئا گانا سن رہا ہوں، بہت اچھا لگ رہا ہے,ur,0,synthetic
نئا پروجیکٹ ملا، کام شروع کرنا ہے,ur,0,synthetic
فیس بک پر بحث چھڑ رہی ہے,ur,0,synthetic
بازار میں سبزیوں کے دام آسمان پر,ur,0,synthetic
کافی شاپ میں کافی پی، بہت اچھی لگی,ur,0,synthetic
ٹرین کی ٹکٹ نہیں مل رہی,ur,0,synthetic
نئی قمیض خریدی، بہت پسند آئی,ur,0,synthetic
دوستوں کے ساتھ dinner، بہت مزا آیا,ur,0,synthetic
کل انٹرویو ہے، تیاری کرنی ہے,ur,0,synthetic
پڑوسی نئی گاڑی خریدی,ur,0,synthetic
شام کی سیر، موسم خوشگوار,ur,0,synthetic
"Demam sudah tiga hari tak turun, kena pergi hospital",ms,1,synthetic
"Denggi merebak di kawasan kami, hati-hati semua",ms,1,synthetic
"Hospital penuh, tiada katil kosong",ms,1,synthetic
"Batuk dan demam seminggu, sekarang sesak nafas",ms,1,synthetic
"Kes COVID makin meningkat, pakai topeng",ms,1,synthetic
"Anak saya demam dan ruam merah, mungkin denggi",ms,1,synthetic
